ticker,sf,fmp_orig,v1_addcomp,v2_subDR,v3_subDR_AE_OCL,v1_pct,v2_pct,v3_pct,orig_pct
ORGO,77477000.0,77477000.0,42310000.0,77477000.0,42310000.0,-45.390244846857776,0.0,-45.390244846857776,0.0
ENR,819800000.0,819800000.0,488500000.0,819800000.0,488500000.0,-40.41229568187363,0.0,-40.41229568187363,0.0
NCLH,5780865000.0,5780865000.0,1522188000.0,2674901000.0,1522188000.0,-73.66850808659258,-53.72836072110315,-73.66850808659258,0.0
NUE,4977000000.0,4977000000.0,3099000000.0,4977000000.0,3099000000.0,-37.733574442435206,0.0,-37.733574442435206,0.0
XNET,127194000.0,126736000.0,25304000.0,86800000.0,34690000.0,-80.10597984181643,-31.75778731701181,-72.72670094501314,-0.3600798779816658
CMC,834850000.0,834850000.0,389336000.0,834850000.0,389336000.0,-53.364556507156976,0.0,-53.364556507156976,0.0
TXN,3643000000.0,3643000000.0,1847000000.0,3643000000.0,1847000000.0,-49.30002744990393,0.0,-49.30002744990393,0.0
CSTL,47727000.0,49392000.0,9920000.0,49392000.0,9920000.0,-79.21511932449138,3.488591363379219,-79.21511932449138,3.488591363379219
NTAP,4106000000.0,4106000000.0,957000000.0,1930000000.0,957000000.0,-76.69264490988796,-52.995616171456405,-76.69264490988796,0.0
SHO,88878000.0,94653000.0,62810000.0,93220000.0,88115000.0,-29.330092936384705,4.885348455185761,-0.858480163820068,6.497670964693175
GIII,513535000.0,493628000.0,268820000.0,415013000.0,175529000.0,-47.65303241259116,-19.18506041457739,-65.81946702756385,-3.8764641163698674
SVC,556640000.0,706982000.0,682864000.0,706982000.0,706982000.0,22.676056338028168,27.008838746766312,27.008838746766312,27.008838746766312
HCA,15177000000.0,15177000000.0,9736000000.0,15177000000.0,9736000000.0,-35.85029979574356,0.0,-35.85029979574356,0.0
PM,22915000000.0,22915000000.0,7908000000.0,22915000000.0,17763000000.0,-65.48985380754964,0.0,-22.4830896792494,0.0
MMS,807529000.0,807529000.0,417651000.0,724291000.0,417651000.0,-48.28037135508446,-10.307741269972967,-48.28037135508446,0.0
COTY,2601800000.0,2601800000.0,2126500000.0,2584000000.0,2126500000.0,-18.268122069336613,-0.6841417480206011,-18.268122069336613,0.0
PGNY,168627000.0,168627000.0,97956000.0,168627000.0,130077000.0,-41.90965859559857,0.0,-22.861107651799532,0.0
BILL,4247200000.0,4063024000.0,7447000.0,341111000.0,7447000.0,-99.82466095309852,-91.96856752684121,-99.82466095309852,-4.336409870032021
WAB,3792000000.0,3792000000.0,1800000000.0,3099000000.0,1800000000.0,-52.53164556962025,-18.275316455696203,-52.53164556962025,0.0
VVV,353900000.0,353900000.0,185800000.0,353900000.0,185800000.0,-47.49929358575869,0.0,-47.49929358575869,0.0
INGR,1281000000.0,1281000000.0,863000000.0,1281000000.0,915000000.0,-32.630757220921154,0.0,-28.57142857142857,0.0
SLQT,174587000.0,174587000.0,87280000.0,161868000.0,87280000.0,-50.007732534495695,-7.285193055611243,-50.007732534495695,0.0
INTC,35666000000.0,35666000000.0,18041000000.0,35666000000.0,18041000000.0,-49.41681152918746,0.0,-49.41681152918746,0.0
MRCY,242129000.0,234416000.0,81177000.0,160501000.0,81177000.0,-66.47365660453724,-33.71260774215398,-66.47365660453724,-3.185492031107385
QBTS,29797000.0,30145000.0,2675000.0,11459000.0,2675000.0,-91.0225861663926,-61.543108366614085,-91.0225861663926,1.1679028090076182
TREX,342477000.0,342477000.0,275589000.0,342477000.0,275589000.0,-19.530654613302502,0.0,-19.530654613302502,0.0
ENVA,282135000.0,483303000.0,292283000.0,483303000.0,292283000.0,3.596859659382919,71.3020362592376,3.596859659382919,71.3020362592376
OPK,193096000.0,193096000.0,98693000.0,193096000.0,98693000.0,-48.88915358163815,0.0,-48.88915358163815,0.0
LYV,9358280000.0,9358279000.0,2516963000.0,5637187000.0,2516963000.0,-73.10442730929188,-39.76257389178353,-73.10442730929188,-1.0685724299764486e-05
CIEN,985385000.0,999840000.0,489062000.0,843461000.0,637794000.0,-50.368434672742126,-14.40289835952445,-35.274638846745184,1.4669393181345363
ZETA,186610000.0,199337000.0,43665000.0,188989000.0,43665000.0,-76.60093242591502,1.274851294142865,-76.60093242591502,6.820106103638604
ITRI,528265000.0,528265000.0,179202000.0,377545000.0,179202000.0,-66.07725289390741,-28.531134941743254,-66.07725289390741,0.0
AVNW,225264000.0,218857000.0,108723000.0,160018000.0,105083000.0,-51.735297251225234,-28.964237516869098,-53.35117906101286,-2.844218339370694
BFAM,795112000.0,779399000.0,166550000.0,450567000.0,166550000.0,-79.05326545191119,-43.33288895149362,-79.05326545191119,-1.9761995794303193
TPL,93962000.0,60400000.0,35376000.0,39764000.0,39764000.0,-62.35073753219387,-57.68076456439838,-57.68076456439838,-35.71869479151146
BHC,6752000000.0,6752000000.0,3451000000.0,6752000000.0,3451000000.0,-48.889218009478675,0.0,-48.889218009478675,0.0
TMDX,57186000.0,59913000.0,13019000.0,58171000.0,13019000.0,-77.23393837652573,1.722449550589305,-77.23393837652573,4.768649669499528
JJSF,174073000.0,174073000.0,108574000.0,174073000.0,123752000.0,-37.62731727493638,0.0,-28.907986879067977,0.0
CLOV,213516000.0,213516000.0,34564000.0,213516000.0,190960000.0,-83.81198598699862,0.0,-10.564079506922198,0.0
SCI,723839000.0,723839000.0,341262000.0,723839000.0,341262000.0,-52.85388048999846,0.0,-52.85388048999846,0.0
AUPH,97763000.0,97763000.0,20259000.0,86761000.0,20762000.0,-79.27743624888761,-11.253746304839254,-78.76292666959893,0.0
ISRG,1745300000.0,1745300000.0,226900000.0,1276500000.0,381300000.0,-86.99936973586203,-26.86071162550851,-78.15275310834814,0.0
FLYW,289775000.0,289775000.0,25771000.0,282438000.0,243559000.0,-91.10654818393581,-2.5319644551807436,-15.948925890777327,0.0
GNRC,1226412000.0,1033152000.0,582139000.0,1033152000.0,582139000.0,-52.5331617759774,-15.758162835980077,-52.5331617759774,-15.758162835980077
EPR,432804000.0,220404000.0,107976000.0,139839000.0,139839000.0,-75.05198658053068,-67.68999362297944,-67.68999362297944,-49.075332020960985
CWK,2329900000.0,2329900000.0,1233500000.0,2329900000.0,1233500000.0,-47.05781364007039,0.0,-47.05781364007039,0.0
CCS,1543312000.0,434365000.0,268586000.0,434365000.0,268586000.0,-82.59677887556113,-71.85501052282363,-82.59677887556113,-71.85501052282363
TNET,2893000000.0,2981000000.0,2083000000.0,2905000000.0,2092000000.0,-27.99861735222952,0.41479433114414105,-27.687521603871414,3.041825095057034
WES,1691694000.0,1691694000.0,1425778000.0,1680639000.0,1387459001.0,-15.718918433239107,-0.653486978141437,-17.984044336623526,0.0
HQY,146322000.0,117091000.0,21445000.0,117091000.0,21445000.0,-85.34396741433278,-19.977173630759555,-85.34396741433278,-19.977173630759555
RDVT,10307000.0,10307000.0,2626000.0,9595000.0,6930000.0,-74.52216939943727,-6.907926651790046,-32.7641408751334,0.0
HRI,622000000.0,562000000.0,338000000.0,543000000.0,338000000.0,-45.659163987138264,-12.700964630225082,-45.659163987138264,-9.646302250803858
JBL,11891000000.0,11782000000.0,6392000000.0,10765000000.0,6283000000.0,-46.24505928853755,-9.469346564628712,-47.16171894710285,-0.9166596585653015
NTNX,1383830000.0,1244341000.0,106907000.0,289798000.0,75110000.0,-92.27455684585534,-79.0582658274499,-94.57231018260913,-10.079923111942941
WING,126320000.0,87443000.0,8002000.0,81480000.0,8002000.0,-93.66529449018365,-35.49715009499683,-93.66529449018365,-30.77659911336289
HAE,578113000.0,300383000.0,83587000.0,269141000.0,83587000.0,-85.5414079946308,-53.44491474850073,-85.5414079946308,-48.04078095458846
BRP,1050799000.0,1056434000.0,5635000.0,1056434000.0,5635000.0,-99.46374140059136,0.5362585994086405,-99.46374140059136,0.5362585994086405
OXM,248275000.0,248275000.0,163536000.0,226275000.0,163536000.0,-34.13110462189105,-8.861141878964858,-34.13110462189105,0.0
GH,225583000.0,225583000.0,67764000.0,190115000.0,67764000.0,-69.96050234281839,-15.722815992339848,-69.96050234281839,0.0
BRBR,203700000.0,203700000.0,122800000.0,203700000.0,122800000.0,-39.7152675503191,0.0,-39.7152675503191,0.0
GME,665400000.0,665400000.0,328400000.0,556400000.0,328400000.0,-50.646227832882474,-16.38112413585813,-50.646227832882474,0.0
CVLG,181277000.0,181277000.0,107249000.0,181277000.0,107249000.0,-40.83695118520276,0.0,-40.83695118520276,0.0
TPR,1711600000.0,1711600000.0,1105000000.0,1711600000.0,1105000000.0,-35.44052348679598,0.0,-35.44052348679598,0.0
SMWB,170269000.0,177192000.0,19326000.0,68960000.0,38371000.0,-88.64972484715362,-59.49938039220293,-77.4644826715374,4.065919221937053
ZTS,3684000000.0,3412000000.0,1876000000.0,3412000000.0,2100000000.0,-49.0770901194354,-7.38327904451683,-42.99674267100978,-7.38327904451683
FA,250688000.0,250688000.0,148909000.0,246414000.0,148909000.0,-40.599869160071485,-1.7049080929282614,-40.599869160071485,0.0
EHC,841000000.0,841000000.0,335900000.0,841000000.0,335900000.0,-60.059453032104635,0.0,-60.059453032104635,0.0
CCCS,154846000.0,154846000.0,34131000.0,109931000.0,37751000.0,-77.9581003061106,-29.006238456272683,-75.62029371117109,0.0
TAP,3045200000.0,3045200000.0,2196400000.0,3045200000.0,2196400000.0,-27.873374491002235,0.0,-27.873374491002235,0.0
CLVT,1433500000.0,1433500000.0,167000000.0,489600000.0,167000000.0,-88.35019183815835,-65.84583188001395,-88.35019183815835,0.0
FDS,707518000.0,667066000.0,374556000.0,507305000.0,414026000.0,-47.06056948374459,-28.297937296294933,-41.48191282765951,-5.717451711475892
MAC,5626291000.0,660083000.0,87540000.0,660083000.0,280220000.0,-98.44409043186711,-88.26788376214455,-95.01945420171121,-88.26788376214455
EAT,622300000.0,622300000.0,339100000.0,557500000.0,339100000.0,-45.50859713964326,-10.412984091274305,-45.50859713964326,0.0
FCPT,42569000.0,53284000.0,3436000.0,46546000.0,38794000.0,-91.92839859992013,9.342479268951584,-8.867955554511498,25.170899011017404
OIS,157703000.0,157703000.0,68443000.0,105304000.0,68443000.0,-56.60006467854131,-33.22638123561378,-56.60006467854131,0.0
PBH,106623000.0,117048000.0,47700000.0,117048000.0,47700000.0,-55.262935764328525,9.77744013955713,-55.262935764328525,9.77744013955713
SPR,3567400000.0,3567400000.0,2042000000.0,2531600000.0,2007600000.0,-42.75943264001794,-29.035151651062396,-43.723720356562204,0.0
SENS,38849000.0,38849000.0,23772000.0,38849000.0,23772000.0,-38.80923575896419,0.0,-38.80923575896419,0.0
DBRG,,60170000.0,36182000.0,60170000.0,69602000.0,,,,
AXTA,1354000000.0,1354000000.0,705000000.0,1354000000.0,735000000.0,-47.93205317577548,0.0,-45.71639586410635,0.0
HTGC,54861000.0,54861000.0,57949000.0,54861000.0,57949000.0,5.628770893713202,0.0,5.628770893713202,0.0
TALK,19023000.0,19023000.0,7710000.0,15741000.0,7710000.0,-59.470115123797505,-17.252799243021606,-59.470115123797505,0.0
COKE,1313169000.0,1313169000.0,717340000.0,1313169000.0,904611000.0,-45.37336778434459,0.0,-31.112370151899714,0.0
LOW,18757000000.0,18757000000.0,13263000000.0,17399000000.0,12930000000.0,-29.290398251319505,-7.239963746867836,-31.065735458762063,0.0
VSCO,1375000000.0,1375000000.0,922000000.0,1119000000.0,922000000.0,-32.945454545454545,-18.618181818181817,-32.945454545454545,0.0
MOH,7896000000.0,7896000000.0,1331000000.0,7845000000.0,7845000000.0,-83.1433637284701,-0.6458966565349544,-0.6458966565349544,0.0
DH,145035000.0,161161000.0,42603000.0,67817000.0,22846000.0,-70.62571103526734,-53.24094184162443,-84.24794015237701,11.118695487296169
MPWR,359760000.0,294567000.0,170538000.0,294567000.0,165967000.0,-52.59673115410274,-18.12124749833222,-53.867300422503895,-18.12124749833222
INVA,44055000.0,236083000.0,248959000.0,234957000.0,198683000.0,465.10952218817386,433.32652366360236,350.98853705595275,435.8824197026444
GPS,3256000000.0,3256000000.0,2173000000.0,3256000000.0,2120000000.0,-33.261670761670764,0.0,-34.88943488943489,0.0
PLAY,433900000.0,433900000.0,221000000.0,305400000.0,239800000.0,-49.06660520857341,-29.615118690942616,-44.73380963355612,0.0
NEU,359141000.0,374478000.0,261159000.0,374478000.0,283196000.0,-27.282320871189867,4.270467587938999,-21.1462907326092,4.270467587938999
ALLT,43106000.0,35970000.0,2070000.0,18640000.0,-15260000.0,-95.19788428525031,-56.75775994061152,-135.40110425462814,-16.5545399712337
NRC,35858000.0,35858000.0,6896000.0,20072000.0,9666000.0,-80.76858720508673,-44.02364883707959,-73.04367226281443,0.0
CNX,1122578000.0,1122578000.0,515941000.0,1101882000.0,516084000.0,-54.039630208324056,-1.8436135395491449,-54.026891672560836,0.0
NRP,31865000.0,31865000.0,15101000.0,27524000.0,15101000.0,-52.609446100737486,-13.62309744233485,-52.609446100737486,0.0
HY,1041500000.0,1057900000.0,662500000.0,1001100000.0,670200000.0,-36.38982237157945,-3.879020643302929,-35.65050408065291,1.57465194431109
ALGT,1277404000.0,1277404000.0,537575000.0,864979000.0,537575000.0,-57.91660273492176,-32.28618354099408,-57.91660273492176,0.0
LII,1313300000.0,1313300000.0,895900000.0,1308300000.0,895900000.0,-31.782532551587607,-0.38072032285083374,-31.782532551587607,0.0
GXO,3189000000.0,3189000000.0,1746000000.0,3189000000.0,1746000000.0,-45.24929444967074,0.0,-45.24929444967074,0.0
VFC,2697853000.0,3456979000.0,2504519000.0,3389864000.0,2391231000.0,-7.1662169881012785,25.65043388205362,-11.365407974415211,28.138152820038748
FN,557942000.0,557942000.0,447127000.0,557942000.0,517265000.0,-19.861383441289597,0.0,-7.290542744586355,0.0
BCO,1898400000.0,1898400000.0,847800000.0,1883400000.0,875800000.0,-55.34134007585335,-0.7901390644753475,-53.86641382216604,0.0
MC,899553000.0,676318000.0,33597000.0,670733000.0,670733000.0,-96.26514502202761,-25.43707819328044,-25.43707819328044,-24.816214275312294
AON,22995000000.0,22995000000.0,4107000000.0,22715000000.0,4107000000.0,-82.1395955642531,-1.21765601217656,-82.1395955642531,0.0
AVDX,1332766000.0,1332766000.0,21604000.0,1318799000.0,-25245000.0,-98.37901026886941,-1.0479709116228955,-101.89418097400444,0.0
LGIH,1721306000.0,137926000.0,76347000.0,137926000.0,124366000.0,-95.56458874831087,-91.98713070192052,-92.77490463636332,-91.98713070192052
TASK,158521000.0,152025000.0,94138000.0,148298000.0,94138000.0,-40.61480813267643,-6.448987831265258,-40.61480813267643,-4.097879776181074
ROST,4661825000.0,4661825000.0,3573051000.0,4661825000.0,3573051000.0,-23.355102347256707,0.0,-23.355102347256707,0.0
WDAY,5548000000.0,5055000000.0,167000000.0,998000000.0,167000000.0,-96.98990627253065,-82.01153568853641,-96.98990627253065,-8.886085075702956
OSIS,814637000.0,814637000.0,610342000.0,761206000.0,593022000.0,-25.078040894287884,-6.558872233890678,-27.204141231002275,0.0
STGW,1367296000.0,1367296000.0,509542000.0,1072687000.0,509542000.0,-62.733599747238344,-21.546834043250325,-62.733599747238344,0.0
CMG,1168768000.0,1168768000.0,535737000.0,930191000.0,535737000.0,-54.16224605738692,-20.412690970320885,-54.16224605738692,0.0
TMUS,20174000000.0,20174000000.0,14290000000.0,18952000000.0,14290000000.0,-29.16625359373451,-6.057301477148806,-29.16625359373451,0.0
X,3373000000.0,3373000000.0,2862000000.0,3373000000.0,2904000000.0,-15.149718351615773,0.0,-13.904536021345985,0.0
ABT,14157000000.0,14157000000.0,6543000000.0,14157000000.0,6543000000.0,-53.782581055308334,0.0,-53.782581055308334,0.0
DV,103482000.0,103482000.0,40750000.0,103482000.0,40750000.0,-60.62117083164221,0.0,-60.62117083164221,0.0
PTLO,135569000.0,135569000.0,98816000.0,128537000.0,98816000.0,-27.110180055912487,-5.1870265326143885,-27.110180055912487,0.0
BKNG,15647000000.0,15647000000.0,5569000000.0,11616000000.0,5569000000.0,-64.40851281395796,-25.76212692528919,-64.40851281395796,0.0
PLXS,1660492000.0,1643294000.0,763703000.0,934142000.0,763703000.0,-54.00742671449185,-43.743059286042936,-54.00742671449185,-1.0357171248039738
GILD,12004000000.0,12004000000.0,3478000000.0,12004000000.0,4294000000.0,-71.0263245584805,0.0,-64.22859046984338,0.0
MXL,182284000.0,182284000.0,41536000.0,182170000.0,41536000.0,-77.213578811086,-0.06253977310131444,-77.213578811086,0.0
BIIB,10076000000.0,5528800000.0,2721100000.0,5528800000.0,2721100000.0,-72.99424374751887,-45.129019452163554,-72.99424374751887,-45.129019452163554
GPRE,403605000.0,385687000.0,322475000.0,385687000.0,322475000.0,-20.10133670296453,-4.439489104446179,-20.10133670296453,-4.439489104446179
INMD,33873000.0,69851000.0,17226000.0,53096000.0,17226000.0,-49.14533699406607,56.75021403477696,-49.14533699406607,106.21438904141942
PAGP,4924000000.0,4924000000.0,4289000000.0,4924000000.0,4289000000.0,-12.896019496344435,0.0,-12.896019496344435,0.0
ZS,3112887000.0,3112887000.0,1216450000.0,1468968000.0,1216450000.0,-60.922127915340326,-52.81010842989161,-60.922127915340326,0.0
EZPW,269377000.0,269377000.0,192808000.0,247807000.0,192808000.0,-28.424475734750924,-8.007365142532583,-28.424475734750924,0.0
TDY,1261600000.0,1261600000.0,446900000.0,1261600000.0,446900000.0,-64.57672796448954,0.0,-64.57672796448954,0.0
AR,1445927000.0,1445927000.0,635087000.0,1420663000.0,1063682000.0,-56.077519819465294,-1.7472528004525816,-26.435981899501147,0.0
NWPX,99810000.0,75133000.0,37505000.0,63936000.0,37505000.0,-62.42360484921351,-35.94229035166817,-62.42360484921351,-24.72397555355175
HASI,375696000.0,275639000.0,275639000.0,275639000.0,275639000.0,-26.632436863847364,-26.632436863847364,-26.632436863847364,-26.632436863847364
WHR,7323000000.0,7323000000.0,5398000000.0,7323000000.0,5398000000.0,-26.28704083026082,0.0,-26.28704083026082,0.0
AGCO,3826000000.0,3826000000.0,1467700000.0,3826000000.0,1467700000.0,-61.638787245164664,0.0,-61.638787245164664,0.0
SSD,366348000.0,366348000.0,207742000.0,366348000.0,219471000.0,-43.29380807319816,0.0,-40.09220740934849,0.0
LSEA,494309000.0,403984000.0,282383000.0,403600000.0,111973000.0,-42.8731825639428,-18.350667295153436,-77.34757004222055,-18.272983093571025
AVT,4465269000.0,4465269000.0,3992350000.0,4465269000.0,3992350000.0,-10.591052857061916,0.0,-10.591052857061916,0.0
HLT,4700000000.0,4700000000.0,1061000000.0,4036000000.0,1061000000.0,-77.42553191489363,-14.127659574468085,-77.42553191489363,0.0
K,4660000000.0,4660000000.0,3205000000.0,4616000000.0,3205000000.0,-31.223175965665234,-0.944206008583691,-31.223175965665234,0.0
SOFI,26535127000.0,26862304000.0,618784000.0,26862304000.0,618784000.0,-97.66805713799674,1.232995794593333,-97.66805713799674,1.232995794593333
ARDX,77830000.0,77830000.0,17562000.0,67144000.0,17562000.0,-77.43543620711807,-13.729924193755622,-77.43543620711807,0.0
UBER,11476000000.0,11476000000.0,2319000000.0,11476000000.0,3070000000.0,-79.7926106657372,0.0,-73.2485186476124,0.0
ANGI,231678000.0,231678000.0,31143000.0,189670000.0,31143000.0,-86.55763602931655,-18.132062604131598,-86.55763602931655,0.0
AXGN,33010000.0,30610000.0,9977000.0,30610000.0,9977000.0,-69.775825507422,-7.2705240836110265,-69.775825507422,-7.2705240836110265
AVAV,144879000.0,144879000.0,72301000.0,133687000.0,72301000.0,-50.095597015440475,-7.725067124980156,-50.095597015440475,0.0
FSS,241800000.0,241800000.0,150800000.0,206800000.0,105200000.0,-37.634408602150536,-14.474772539288669,-56.4929693961952,0.0
MCY,6218086000.0,20752000.0,262870000.0,20752000.0,262870000.0,-95.77249333637393,-99.66626386318876,-95.77249333637393,-99.66626386318876
DXCM,2932000000.0,2932000000.0,1614500000.0,2924000000.0,1614500000.0,-44.93519781718963,-0.2728512960436562,-44.93519781718963,0.0
IIIV,164731000.0,164731000.0,63934000.0,126370000.0,63942000.0,-61.18884727221956,-23.28705586683745,-61.18399086996376,0.0
AMR,251109000.0,251109000.0,127544000.0,251109000.0,127878000.0,-49.20771457813141,0.0,-49.0747046103485,0.0
MORN,1158600000.0,967300000.0,152900000.0,426500000.0,152900000.0,-86.80303814949076,-63.188330744001384,-86.80303814949076,-16.51130674952529
OKTA,2014000000.0,1782000000.0,47000000.0,294000000.0,43000000.0,-97.66633565044687,-85.40218470705064,-97.86494538232373,-11.519364448857994
HPE,25973000000.0,25973000000.0,17273000000.0,21780000000.0,17363000000.0,-33.49632310476264,-16.143687675663188,-33.14980941747199,0.0
GMED,368574000.0,855913000.0,573531000.0,833773000.0,573531000.0,55.6081004086018,126.21590236967339,55.6081004086018,132.22283720501176
OSW,79405000.0,79405000.0,37303000.0,79405000.0,37303000.0,-53.021850009445245,0.0,-53.021850009445245,0.0
UI,284791000.0,284791000.0,124802000.0,263176000.0,140832000.0,-56.17768819941641,-7.5897763623148204,-50.54899909056115,0.0
JKHY,633814000.0,535784000.0,37865000.0,245299000.0,37865000.0,-94.02584985500478,-61.297951765028856,-94.02584985500478,-15.466682654532718
GBX,1710300000.0,665400000.0,722300000.0,665400000.0,722300000.0,-57.767643103549084,-61.09454481669883,-57.767643103549084,-61.09454481669883
DCTH,6144000.0,6144000.0,1066000.0,6144000.0,1066000.0,-82.64973958333334,0.0,-82.64973958333334,0.0
VST,8867000000.0,8432000000.0,3349000000.0,8432000000.0,3349000000.0,-62.230743205142666,-4.905830607871884,-62.230743205142666,-4.905830607871884
AMH,521759000.0,400779000.0,61140000.0,400779000.0,184517000.0,-88.28194626254651,-23.186950296976192,-64.63558846133944,-23.186950296976192
SPXC,418300000.0,418300000.0,196300000.0,356000000.0,196300000.0,-53.07195792493425,-14.893617021276595,-53.07195792493425,0.0
PGEN,21518000.0,21518000.0,4487000.0,20929000.0,4487000.0,-79.14769030579049,-2.737243238219165,-79.14769030579049,0.0
CXW,298196000.0,285797000.0,116824000.0,273564000.0,160560000.0,-60.823082804598315,-8.260338837543092,-46.15621939932125,-4.15800346081101
FROG,317515000.0,317515000.0,18443000.0,70328000.0,18443000.0,-94.19145552178637,-77.85049525219281,-94.19145552178637,0.0
SYK,7616000000.0,7616000000.0,3771000000.0,7616000000.0,3771000000.0,-50.48581932773109,0.0,-50.48581932773109,0.0
LOGI,1189572000.0,1085889000.0,516183000.0,1066627000.0,516183000.0,-56.607670658018186,-10.335229813748139,-56.607670658018186,-8.715991970221221
PEGA,618588000.0,1086058000.0,493302000.0,662148000.0,495885000.0,-20.253545170614366,7.041843682709654,-19.835981299346255,75.570492799731
REYN,539000000.0,539000000.0,345000000.0,539000000.0,379000000.0,-35.99257884972171,0.0,-29.684601113172544,0.0
NR,44659000.0,44659000.0,19459000.0,44659000.0,19459000.0,-56.42759578136546,0.0,-56.42759578136546,0.0
ROOT,871000000.0,331000000.0,2200000.0,2200000.0,2200000.0,-99.74741676234214,-99.74741676234214,-99.74741676234214,-61.99770378874856
FI,22157000000.0,22157000000.0,2864000000.0,20353000000.0,2864000000.0,-87.07406237306495,-8.141896466128086,-87.07406237306495,0.0
BAH,1805000000.0,1692000000.0,758000000.0,1676000000.0,758000000.0,-58.00554016620498,-7.146814404432133,-58.00554016620498,-6.260387811634349
OUST,78426000.0,78426000.0,15699000.0,39707000.0,15699000.0,-79.98240379465993,-49.37010685231938,-79.98240379465993,0.0
CLH,1204090000.0,1102666000.0,609445000.0,1014121000.0,609445000.0,-49.38542799956814,-15.776976804059498,-49.38542799956814,-8.423290617810961
CZR,2272000000.0,2272000000.0,631000000.0,2272000000.0,631000000.0,-72.22711267605634,0.0,-72.22711267605634,0.0
ESTA,287855000.0,68278000.0,46427000.0,66529000.0,49938000.0,-83.87139358357506,-76.88801653610324,-82.65168227058763,-76.2804189609352
EYE,468274000.0,468274000.0,258370000.0,363765000.0,267457000.0,-44.825038332258465,-22.317916433541047,-42.8845077881753,0.0
ITCI,166697000.0,205704000.0,34540000.0,205704000.0,-110316000.0,-79.27977108166314,23.399941210699655,-166.17755568486535,23.399941210699655
ARKO,1853783000.0,445490000.0,322103000.0,427295000.0,322103000.0,-82.62455745899061,-76.95010688953346,-82.62455745899061,-75.96860042410573
UFPI,512448000.0,512448000.0,256654000.0,505965000.0,256654000.0,-49.9160890470838,-1.2651039715249157,-49.9160890470838,0.0
BRK-A,273858000000.0,75652000000.0,60342000000.0,75652000000.0,60342000000.0,-77.96595315820608,-72.37546465686596,-77.96595315820608,-72.37546465686596
BELFB,128069000.0,128069000.0,57136000.0,121949000.0,57136000.0,-55.38654943819348,-4.7786739960490054,-55.38654943819348,0.0
RRR,325202000.0,325202000.0,91170000.0,300206000.0,125806000.0,-71.9651170657007,-7.68629959225343,-61.31450606084834,0.0
SOI,65533000.0,65533000.0,33123000.0,60609000.0,33123000.0,-49.4559992675446,-7.513771687546732,-49.4559992675446,0.0
GVA,1031959000.0,1031959000.0,428497000.0,732288000.0,428497000.0,-58.477323226988666,-29.03904127974076,-58.477323226988666,0.0
OM,48917000.0,45378000.0,7460000.0,32625000.0,407000.0,-84.74967802604412,-33.305394852505266,-99.16797841241286,-7.234703681746632
CSL,988000000.0,665800000.0,319600000.0,637500000.0,319600000.0,-67.65182186234819,-35.47570850202429,-67.65182186234819,-32.611336032388664
SEMR,114088000.0,114088000.0,25957000.0,42261000.0,17250000.0,-77.2482644975808,-62.957541546876094,-84.88009256012903,0.0
ATI,1208500000.0,1208500000.0,789500000.0,1039100000.0,789500000.0,-34.671079851055026,-14.017376913529167,-34.671079851055026,0.0
TWLO,820220000.0,820220000.0,213585000.0,664540000.0,213585000.0,-73.96003511253079,-18.980273585135695,-73.96003511253079,0.0
MQ,370985000.0,370985000.0,211708000.0,357392000.0,211708000.0,-42.933541787403804,-3.6640295429734357,-42.933541787403804,0.0
LSCC,99622000.0,99622000.0,46021000.0,88440000.0,42646000.0,-53.80438055851117,-11.22442833912188,-57.19218646483708,0.0
RCL,9817000000.0,9817000000.0,2596000000.0,4321000000.0,2596000000.0,-73.55607619435672,-55.984516654782524,-73.55607619435672,0.0
LAD,6965300000.0,6551100000.0,5428900000.0,6551100000.0,5428900000.0,-22.057915667666865,-5.946621107489986,-22.057915667666865,-5.946621107489986
FL,1330000000.0,1330000000.0,895000000.0,1330000000.0,947000000.0,-32.70676691729324,0.0,-28.79699248120301,0.0
ALB,1966464000.0,1966464000.0,1437185000.0,1964349000.0,1498467000.0,-26.915265166308664,-0.10755345635618044,-23.798910124975592,0.0
VPG,53039000.0,53039000.0,16762000.0,46030000.0,16762000.0,-68.39684006108713,-13.214804200682517,-68.39684006108713,0.0
LQDT,155153000.0,155153000.0,63964000.0,150365000.0,63964000.0,-58.7735976745535,-3.085986091148737,-58.7735976745535,0.0
IEX,629700000.0,629700000.0,324600000.0,579000000.0,387200000.0,-48.45164363982849,-8.051453072891853,-38.51040177862474,0.0
AGYS,111024000.0,111024000.0,18046000.0,40370000.0,18046000.0,-83.74585675169332,-63.63849257818129,-83.74585675169332,0.0
KNX,1706751000.0,1706751000.0,738840000.0,1706751000.0,738840000.0,-56.7107328485526,0.0,-56.7107328485526,0.0
PR,1270121000.0,1327337000.0,103181000.0,1327337000.0,692635000.0,-91.87628580269124,4.504767655994979,-45.46700668676449,4.504767655994979
STE,1022300000.0,931127000.0,382540000.0,860667000.0,382540000.0,-62.58045583488213,-15.810720923408,-62.58045583488213,-8.918419250709185
TRNO,244629000.0,210087000.0,161216000.0,210087000.0,210087000.0,-34.097756194073476,-14.120157462933665,-14.120157462933665,-14.120157462933665
BR,1891000000.0,1421800000.0,464500000.0,1141700000.0,464500000.0,-75.4362771020624,-39.62453728186145,-75.4362771020624,-24.812268640930725
